"SettlementPoint","Month","Weekday","Hourend","NormAveragePrice"
"LZ_CPS","02","Sunday",1,0.749045601091748
"LZ_CPS","02","Sunday",2,0.677751291165864
"LZ_CPS","02","Sunday",3,0.629354423843914
"LZ_CPS","02","Sunday",4,0.644543494434875
"LZ_CPS","02","Sunday",5,0.677230894743047
"LZ_CPS","02","Sunday",6,0.729921032553236
"LZ_CPS","02","Sunday",7,0.909295174542857
"LZ_CPS","02","Sunday",8,1.01129287341493
"LZ_CPS","02","Sunday",9,1.19440736469354
"LZ_CPS","02","Sunday",10,1.24199111260484
"LZ_CPS","02","Sunday",11,1.14942559889633
"LZ_CPS","02","Sunday",12,1.08847416787392
"LZ_CPS","02","Sunday",13,1.06290969360305
"LZ_CPS","02","Sunday",14,1.04479339313375
"LZ_CPS","02","Sunday",15,1.03412526646601
"LZ_CPS","02","Sunday",16,1.02446540786747
"LZ_CPS","02","Sunday",17,1.02342461502184
"LZ_CPS","02","Sunday",18,1.19866811040535
"LZ_CPS","02","Sunday",19,1.7566306499941
"LZ_CPS","02","Sunday",20,1.23987700213715
"LZ_CPS","02","Sunday",21,1.10499675429835
"LZ_CPS","02","Sunday",22,1.02732758819296
"LZ_CPS","02","Sunday",23,0.941787426192473
"LZ_CPS","02","Sunday",24,0.838261062828382
"LZ_CPS","02","Thursday",1,0.649244815696178
"LZ_CPS","02","Thursday",2,0.606672818221553
"LZ_CPS","02","Thursday",3,0.59323976494585
"LZ_CPS","02","Thursday",4,0.619552231557477
"LZ_CPS","02","Thursday",5,0.675149337089019
"LZ_CPS","02","Thursday",6,0.879966975863241
"LZ_CPS","02","Thursday",7,1.6865620902336
"LZ_CPS","02","Thursday",8,1.39354086736924
"LZ_CPS","02","Thursday",9,1.17931134961877
"LZ_CPS","02","Thursday",10,1.1730756155602
"LZ_CPS","02","Thursday",11,1.10637657228886
"LZ_CPS","02","Thursday",12,1.03419940750813
"LZ_CPS","02","Thursday",13,1.00409887815065
"LZ_CPS","02","Thursday",14,1.00302073721529
"LZ_CPS","02","Thursday",15,0.973619542518576
"LZ_CPS","02","Thursday",16,0.977961245204215
"LZ_CPS","02","Thursday",17,0.977174493710845
"LZ_CPS","02","Thursday",18,1.13991549706182
"LZ_CPS","02","Thursday",19,1.58443009081638
"LZ_CPS","02","Thursday",20,1.14658831528338
"LZ_CPS","02","Thursday",21,1.03947355640814
"LZ_CPS","02","Thursday",22,0.958962653586518
"LZ_CPS","02","Thursday",23,0.854441260744986
"LZ_CPS","02","Thursday",24,0.743421883347093
"LZ_CPS","02","Tuesday",1,0.626490866584776
"LZ_CPS","02","Tuesday",2,0.561615881443912
"LZ_CPS","02","Tuesday",3,0.537870983080398
"LZ_CPS","02","Tuesday",4,0.572255022387764
"LZ_CPS","02","Tuesday",5,0.658408289416333
"LZ_CPS","02","Tuesday",6,0.835469746800333
"LZ_CPS","02","Tuesday",7,1.26103538455442
"LZ_CPS","02","Tuesday",8,1.15321749811784
"LZ_CPS","02","Tuesday",9,1.08566786860562
"LZ_CPS","02","Tuesday",10,1.08504378491897
"LZ_CPS","02","Tuesday",11,1.04513214724413
"LZ_CPS","02","Tuesday",12,1.01660260728296
"LZ_CPS","02","Tuesday",13,1.00679557792131
"LZ_CPS","02","Tuesday",14,1.02991639259817
"LZ_CPS","02","Tuesday",15,1.03015413876451
"LZ_CPS","02","Tuesday",16,1.04421088084955
"LZ_CPS","02","Tuesday",17,1.05134326583984
"LZ_CPS","02","Tuesday",18,1.23137655030313
"LZ_CPS","02","Tuesday",19,1.92841859175021
"LZ_CPS","02","Tuesday",20,1.31616277687522
"LZ_CPS","02","Tuesday",21,1.17877521099972
"LZ_CPS","02","Tuesday",22,1.0306296310972
"LZ_CPS","02","Tuesday",23,0.902692475333835
"LZ_CPS","02","Tuesday",24,0.810714427229861
"LZ_CPS","02","Wednesday",1,0.680759827061743
"LZ_CPS","02","Wednesday",2,0.622139166811838
"LZ_CPS","02","Wednesday",3,0.603456572348152
"LZ_CPS","02","Wednesday",4,0.626203142759337
"LZ_CPS","02","Wednesday",5,0.7104356226496
"LZ_CPS","02","Wednesday",6,0.884192522332985
"LZ_CPS","02","Wednesday",7,1.46183261438155
"LZ_CPS","02","Wednesday",8,1.29047316813482
"LZ_CPS","02","Wednesday",9,1.10446586613487
"LZ_CPS","02","Wednesday",10,1.06353373428955
"LZ_CPS","02","Wednesday",11,1.03593378253099
"LZ_CPS","02","Wednesday",12,1.03081726605033
"LZ_CPS","02","Wednesday",13,1.0093863713056
"LZ_CPS","02","Wednesday",14,1.01812830517828
"LZ_CPS","02","Wednesday",15,1.02912150630245
"LZ_CPS","02","Wednesday",16,1.05979136794941
"LZ_CPS","02","Wednesday",17,1.02301092376269
"LZ_CPS","02","Wednesday",18,1.17329032210908
"LZ_CPS","02","Wednesday",19,1.67415342971064
"LZ_CPS","02","Wednesday",20,1.20583136692611
"LZ_CPS","02","Wednesday",21,1.0933849532996
"LZ_CPS","02","Wednesday",22,0.983949975087438
"LZ_CPS","02","Wednesday",23,0.84787987393878
"LZ_CPS","02","Wednesday",24,0.767828318944146
"LZ_CPS","03","Friday",1,0.730448017604338
"LZ_CPS","03","Friday",2,0.615937328888252
